order_id,product_id,product_title,category,price,quantity,total,status,created_at,date,day_name,hour,month,week,is_weekend
ORD-100137,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,353941,1,353941,COMPLETED,2026-01-17T22:52:54.161076,2026-01-17,Saturday,22,1,3,True
ORD-100138,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,70720,3,212160,COMPLETED,2026-01-17T15:06:54.161076,2026-01-17,Saturday,15,1,3,True
ORD-100139,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,87855,1,87855,COMPLETED,2026-01-18T17:48:54.161076,2026-01-18,Sunday,17,1,3,True
ORD-100140,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,17161,1,17161,COMPLETED,2026-01-18T14:49:54.161076,2026-01-18,Sunday,14,1,3,True
ORD-100141,84979622,Kemeja Lengan Pendek Simon Fashion LD 92 1,Fashion,43048,2,86096,SHIPPED,2026-01-18T08:29:54.161076,2026-01-18,Sunday,8,1,3,True
ORD-100142,22339853,Kaos Fashion 68 Hitam,Fashion,16610,1,16610,COMPLETED,2026-01-18T17:28:54.161076,2026-01-18,Sunday,17,1,3,True
ORD-100143,25649285,Fashion NY 68 Varsity Jacket,Fashion,167953,1,167953,COMPLETED,2026-01-18T20:44:54.161076,2026-01-18,Sunday,20,1,3,True
ORD-100144,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,83801,1,83801,COMPLETED,2026-01-18T17:10:54.161076,2026-01-18,Sunday,17,1,3,True
ORD-100145,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,56033,1,56033,CANCELLED,2026-01-18T12:58:54.161076,2026-01-18,Sunday,12,1,3,True
ORD-100146,22019397,Jaket Bomber Fashion,Fashion,94698,1,94698,COMPLETED,2026-01-18T19:45:54.161076,2026-01-18,Sunday,19,1,3,True
ORD-100147,76724915,Brand fashion jepang ills,Fashion,100936,1,100936,CANCELLED,2026-01-18T19:15:54.161076,2026-01-18,Sunday,19,1,3,True
ORD-100148,29880574,Max Fashion shirt O neck size S,Fashion,57938,1,57938,COMPLETED,2026-01-18T20:56:54.161076,2026-01-18,Sunday,20,1,3,True
ORD-100149,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,364800,1,364800,PROCESSED,2026-01-19T15:32:54.161076,2026-01-19,Monday,15,1,4,False
ORD-100150,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,70919,2,141838,COMPLETED,2026-01-19T14:42:54.161076,2026-01-19,Monday,14,1,4,False
ORD-100151,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,70110,2,140220,COMPLETED,2026-01-19T16:48:54.161076,2026-01-19,Monday,16,1,4,False
ORD-100152,64383180,Batik keris fashion batik keris,Fashion,222799,1,222799,CANCELLED,2026-01-19T19:15:54.161076,2026-01-19,Monday,19,1,4,False
ORD-100153,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,12424,1,12424,COMPLETED,2026-01-19T15:30:54.161076,2026-01-19,Monday,15,1,4,False
ORD-100154,1759904,Hoodie Off White Fashion,Fashion,243391,3,730173,COMPLETED,2026-01-20T17:02:54.161076,2026-01-20,Tuesday,17,1,4,False
ORD-100155,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,227214,1,227214,PROCESSED,2026-01-20T19:28:54.161076,2026-01-20,Tuesday,19,1,4,False
ORD-100156,62349101,Longsleeve Lacoste Fashion,Fashion,75793,1,75793,COMPLETED,2026-01-20T18:41:54.161076,2026-01-20,Tuesday,18,1,4,False
ORD-100157,62583289,Crewnack Off white Fashion,Fashion,121261,1,121261,COMPLETED,2026-01-20T14:25:54.161076,2026-01-20,Tuesday,14,1,4,False
ORD-100158,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,360999,1,360999,COMPLETED,2026-01-20T17:20:54.161076,2026-01-20,Tuesday,17,1,4,False
ORD-100159,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,240752,2,481504,COMPLETED,2026-01-20T19:04:54.161076,2026-01-20,Tuesday,19,1,4,False
ORD-100160,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,126837,1,126837,COMPLETED,2026-01-20T22:27:54.161076,2026-01-20,Tuesday,22,1,4,False
ORD-100161,62349101,Longsleeve Lacoste Fashion,Fashion,82708,2,165416,COMPLETED,2026-01-20T12:19:54.161076,2026-01-20,Tuesday,12,1,4,False
ORD-100162,35925127,"Original Jersey Netherlands Away 2015 ""7 Memphis Depay"" Euro Cup Nike [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,852920,1,852920,COMPLETED,2026-01-20T14:09:54.161076,2026-01-20,Tuesday,14,1,4,False
ORD-100163,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,134862,1,134862,COMPLETED,2026-01-21T13:39:54.161076,2026-01-21,Wednesday,13,1,4,False
ORD-100164,1759904,Hoodie Off White Fashion,Fashion,199266,1,199266,COMPLETED,2026-01-21T20:29:54.161076,2026-01-21,Wednesday,20,1,4,False
ORD-100165,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,200426,1,200426,SHIPPED,2026-01-21T08:57:54.161076,2026-01-21,Wednesday,8,1,4,False
ORD-100166,76724915,Brand fashion jepang ills,Fashion,96319,1,96319,COMPLETED,2026-01-21T15:37:54.161076,2026-01-21,Wednesday,15,1,4,False
ORD-100167,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,53475,1,53475,SHIPPED,2026-01-21T14:12:54.161076,2026-01-21,Wednesday,14,1,4,False
ORD-100168,1759904,Hoodie Off White Fashion,Fashion,188532,2,377064,COMPLETED,2026-01-21T15:18:54.161076,2026-01-21,Wednesday,15,1,4,False
ORD-100169,35925127,"Original Jersey Netherlands Away 2015 ""7 Memphis Depay"" Euro Cup Nike [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,814304,3,2442912,COMPLETED,2026-01-22T14:43:54.161076,2026-01-22,Thursday,14,1,4,False
ORD-100170,25649285,Fashion NY 68 Varsity Jacket,Fashion,179710,2,359420,PROCESSED,2026-01-22T19:49:54.161076,2026-01-22,Thursday,19,1,4,False
ORD-100171,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,52046,1,52046,COMPLETED,2026-01-22T17:43:54.161076,2026-01-22,Thursday,17,1,4,False
ORD-100172,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,286413,1,286413,COMPLETED,2026-01-22T12:02:54.161076,2026-01-22,Thursday,12,1,4,False
ORD-100173,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,45658,2,91316,COMPLETED,2026-01-22T15:58:54.161076,2026-01-22,Thursday,15,1,4,False
ORD-100174,76724915,Brand fashion jepang ills,Fashion,106620,1,106620,SHIPPED,2026-01-22T13:56:54.161076,2026-01-22,Thursday,13,1,4,False
ORD-100175,95204375,[NETT] Fashion Today kemeja putih,Fashion,151847,1,151847,COMPLETED,2026-01-22T19:52:54.161076,2026-01-22,Thursday,19,1,4,False
ORD-100176,76724915,Brand fashion jepang ills,Fashion,103548,2,207096,CANCELLED,2026-01-23T12:09:54.161076,2026-01-23,Friday,12,1,4,False
ORD-100177,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,59484,2,118968,CANCELLED,2026-01-23T22:51:54.161076,2026-01-23,Friday,22,1,4,False
ORD-100178,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,22318,1,22318,COMPLETED,2026-01-23T08:29:54.161076,2026-01-23,Friday,8,1,4,False
ORD-100179,95204375,[NETT] Fashion Today kemeja putih,Fashion,140272,1,140272,SHIPPED,2026-01-23T16:23:54.161076,2026-01-23,Friday,16,1,4,False
ORD-100180,62349101,Longsleeve Lacoste Fashion,Fashion,76201,1,76201,PROCESSED,2026-01-23T17:20:54.161076,2026-01-23,Friday,17,1,4,False
ORD-100181,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,9252,1,9252,PROCESSED,2026-01-23T19:19:54.161076,2026-01-23,Friday,19,1,4,False
ORD-100182,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,334568,1,334568,COMPLETED,2026-01-23T21:31:54.161076,2026-01-23,Friday,21,1,4,False
ORD-100183,22019397,Jaket Bomber Fashion,Fashion,125490,1,125490,COMPLETED,2026-01-23T12:42:54.161076,2026-01-23,Friday,12,1,4,False
ORD-100184,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,51247,2,102494,COMPLETED,2026-01-23T18:26:54.161076,2026-01-23,Friday,18,1,4,False
ORD-100185,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,383508,1,383508,CANCELLED,2026-01-23T15:02:54.161076,2026-01-23,Friday,15,1,4,False
ORD-100186,38992108,Fashion Today - Kemeja Crinkle Coklat,Fashion,44807,1,44807,COMPLETED,2026-01-24T19:43:54.161076,2026-01-24,Saturday,19,1,4,True
ORD-100187,95204375,[NETT] Fashion Today kemeja putih,Fashion,154936,1,154936,COMPLETED,2026-01-24T15:12:54.161076,2026-01-24,Saturday,15,1,4,True
ORD-100188,22019397,Jaket Bomber Fashion,Fashion,122967,2,245934,COMPLETED,2026-01-24T12:40:54.161076,2026-01-24,Saturday,12,1,4,True
ORD-100189,50423645,Cardigan rajut fashion,Fashion,59815,3,179445,CANCELLED,2026-01-24T15:50:54.161076,2026-01-24,Saturday,15,1,4,True
ORD-100190,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,12319,1,12319,COMPLETED,2026-01-24T16:52:54.161076,2026-01-24,Saturday,16,1,4,True
ORD-100191,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,47951,1,47951,COMPLETED,2026-01-24T20:54:54.161076,2026-01-24,Saturday,20,1,4,True
ORD-100192,62583289,Crewnack Off white Fashion,Fashion,111608,3,334824,COMPLETED,2026-01-24T18:55:54.161076,2026-01-24,Saturday,18,1,4,True
ORD-100193,35925127,"Original Jersey Netherlands Away 2015 ""7 Memphis Depay"" Euro Cup Nike [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,730307,1,730307,COMPLETED,2026-01-24T18:01:54.161076,2026-01-24,Saturday,18,1,4,True
ORD-100194,3650811,TB fashion,Fashion,142605,1,142605,COMPLETED,2026-01-24T15:04:54.161076,2026-01-24,Saturday,15,1,4,True
ORD-100195,75547289,PRELOVED Fashion Today Shirt,Fashion,58248,1,58248,COMPLETED,2026-01-24T16:14:54.161076,2026-01-24,Saturday,16,1,4,True
ORD-100196,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,12132,1,12132,COMPLETED,2026-01-24T19:29:54.161076,2026-01-24,Saturday,19,1,4,True
ORD-100197,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,323515,3,970545,COMPLETED,2026-01-24T16:43:54.161076,2026-01-24,Saturday,16,1,4,True
ORD-100198,62349101,Longsleeve Lacoste Fashion,Fashion,88471,1,88471,COMPLETED,2026-01-24T11:38:54.161076,2026-01-24,Saturday,11,1,4,True
ORD-100199,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,344918,1,344918,COMPLETED,2026-01-25T16:24:54.161076,2026-01-25,Sunday,16,1,4,True
ORD-100200,50423645,Cardigan rajut fashion,Fashion,70296,1,70296,COMPLETED,2026-01-25T17:44:54.161076,2026-01-25,Sunday,17,1,4,True
ORD-100201,22019397,Jaket Bomber Fashion,Fashion,116036,2,232072,COMPLETED,2026-01-25T18:13:54.161076,2026-01-25,Sunday,18,1,4,True
ORD-100202,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,991397,1,991397,COMPLETED,2026-01-25T15:26:54.161076,2026-01-25,Sunday,15,1,4,True
ORD-100203,62349101,Longsleeve Lacoste Fashion,Fashion,71750,1,71750,CANCELLED,2026-01-25T14:43:54.161076,2026-01-25,Sunday,14,1,4,True
ORD-100204,75547289,PRELOVED Fashion Today Shirt,Fashion,68723,1,68723,COMPLETED,2026-01-25T12:47:54.161076,2026-01-25,Sunday,12,1,4,True
ORD-100205,95204375,[NETT] Fashion Today kemeja putih,Fashion,134705,2,269410,COMPLETED,2026-01-25T16:21:54.161076,2026-01-25,Sunday,16,1,4,True
ORD-100206,93805000,Jaket parka army military green hijau m65 fashion L brenn,Fashion,312431,1,312431,SHIPPED,2026-01-25T17:55:54.161076,2026-01-25,Sunday,17,1,4,True
ORD-100207,25649285,Fashion NY 68 Varsity Jacket,Fashion,171024,3,513072,COMPLETED,2026-01-25T15:13:54.161076,2026-01-25,Sunday,15,1,4,True
ORD-100208,62583289,Crewnack Off white Fashion,Fashion,98969,1,98969,SHIPPED,2026-01-25T12:23:54.161076,2026-01-25,Sunday,12,1,4,True
ORD-100209,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,85602,1,85602,CANCELLED,2026-01-26T19:52:54.161076,2026-01-26,Monday,19,1,5,False
ORD-100210,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,11570,1,11570,PROCESSED,2026-01-26T09:53:54.161076,2026-01-26,Monday,9,1,5,False
ORD-100211,42320964,Fitted Top Shirt Y2K 2000s Coquette Style | Atasan Kemeja .✦ ݁˖ sawako shoujo vintage coquette morikei fairy y2k 2000s cottage whimsical downtown girl bohemian boho etnik retro grunge emo gothic alt core korean style japanese fashion,Fashion,46663,1,46663,COMPLETED,2026-01-26T17:21:54.161076,2026-01-26,Monday,17,1,5,False
ORD-100212,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,43678,1,43678,COMPLETED,2026-01-26T16:09:54.161076,2026-01-26,Monday,16,1,5,False
ORD-100213,82462371,crewneck fashion,Fashion,69023,2,138046,COMPLETED,2026-01-27T15:23:54.161076,2026-01-27,Tuesday,15,1,5,False
ORD-100214,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,60524,2,121048,COMPLETED,2026-01-27T16:03:54.161076,2026-01-27,Tuesday,16,1,5,False
ORD-100215,62583289,Crewnack Off white Fashion,Fashion,114713,1,114713,COMPLETED,2026-01-27T17:42:54.161076,2026-01-27,Tuesday,17,1,5,False
ORD-100216,2090480,Fashion wanita / Atasan wanita / Kemeja / Vintage,Fashion,69268,1,69268,COMPLETED,2026-01-28T13:22:54.161076,2026-01-28,Wednesday,13,1,5,False
ORD-100217,76838306,Sex Pistols M punk Misfits Metallica Nirvana Fashion pop metal rap tee Art,Fashion,1171287,1,1171287,COMPLETED,2026-01-28T16:19:54.161076,2026-01-28,Wednesday,16,1,5,False
ORD-100218,85984677,“You Are Gay” Fashion Brand Acrostic Graphic Tee - trashed -faded - distressed - erd - vintage - band tee,Fashion,15913472,1,15913472,COMPLETED,2026-01-28T11:13:54.161076,2026-01-28,Wednesday,11,1,5,False
ORD-100219,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,203155,2,406310,COMPLETED,2026-01-28T12:27:54.161076,2026-01-28,Wednesday,12,1,5,False
ORD-100220,3650811,TB fashion,Fashion,166954,1,166954,COMPLETED,2026-01-28T14:42:54.161076,2026-01-28,Wednesday,14,1,5,False
ORD-100221,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,43564,1,43564,COMPLETED,2026-01-28T10:58:54.161076,2026-01-28,Wednesday,10,1,5,False
ORD-100222,15767726,Kemeja Tnf Buat Fashion /Outdoor Original,Fashion,339091,2,678182,COMPLETED,2026-01-28T16:26:54.161076,2026-01-28,Wednesday,16,1,5,False
ORD-100223,76724915,Brand fashion jepang ills,Fashion,90834,1,90834,SHIPPED,2026-01-28T14:39:54.161076,2026-01-28,Wednesday,14,1,5,False
ORD-100224,29880574,Max Fashion shirt O neck size S,Fashion,69734,2,139468,SHIPPED,2026-01-28T12:15:54.161076,2026-01-28,Wednesday,12,1,5,False
ORD-100225,33235209,BKK Fashion,Fashion,83831,1,83831,COMPLETED,2026-01-29T19:14:54.161076,2026-01-29,Thursday,19,1,5,False
ORD-100226,41510630,Jaket Hoodie pria fashion GIVE IT UP big logo hitam murah size m,Fashion,74444,2,148888,COMPLETED,2026-01-29T17:12:54.161076,2026-01-29,Thursday,17,1,5,False
ORD-100227,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,44915,1,44915,COMPLETED,2026-01-29T17:06:54.161076,2026-01-29,Thursday,17,1,5,False
ORD-100228,62583289,Crewnack Off white Fashion,Fashion,96939,1,96939,SHIPPED,2026-01-29T13:04:54.161076,2026-01-29,Thursday,13,1,5,False
ORD-100229,3650811,TB fashion,Fashion,172676,3,518028,COMPLETED,2026-01-29T16:37:54.161076,2026-01-29,Thursday,16,1,5,False
ORD-100230,50133989,kemeja ootd jumbo bigsize preloved fashion today,Fashion,81433,1,81433,CANCELLED,2026-01-29T17:20:54.161076,2026-01-29,Thursday,17,1,5,False
ORD-100231,48838750,"Original Jersey Tottenham Hotspur ""Home"" 2014/15 #2 Walker Capital One Cup Final Under Armour [sportswear, sepakbola, vintage, retro, 90s, y2k, skate, casual, fashion, atasan, unisex]",Fashion,215181,1,215181,COMPLETED,2026-01-29T16:50:54.161076,2026-01-29,Thursday,16,1,5,False
ORD-100232,96953448,Kemeja Veterano Fashion not Caltop Pendleton Ralph Lauren Giordano,Fashion,72854,1,72854,COMPLETED,2026-01-29T11:02:54.161076,2026-01-29,Thursday,11,1,5,False
ORD-100233,25649285,Fashion NY 68 Varsity Jacket,Fashion,152224,1,152224,CANCELLED,2026-01-29T17:05:54.161076,2026-01-29,Thursday,17,1,5,False
ORD-100234,29880574,Max Fashion shirt O neck size S,Fashion,70493,1,70493,COMPLETED,2026-01-30T18:58:54.161076,2026-01-30,Friday,18,1,5,False
ORD-100235,52822737,Woman's Fashion Atasan Y2K/Coquette,Fashion,10286,1,10286,COMPLETED,2026-01-30T16:03:54.161076,2026-01-30,Friday,16,1,5,False
ORD-100236,50133989,kemeja ootd jumbo bigsize preloved fashion today,Fashion,81877,1,81877,COMPLETED,2026-01-30T15:32:54.161076,2026-01-30,Friday,15,1,5,False
ORD-100237,64544318,Kemeja Tnf Lengan Panjang Fashion /Outdoor Pria Original,Fashion,349684,1,349684,COMPLETED,2026-01-30T15:33:54.161076,2026-01-30,Friday,15,1,5,False
ORD-100238,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,10491,1,10491,COMPLETED,2026-01-30T14:21:54.161076,2026-01-30,Friday,14,1,5,False
ORD-100239,47393802,Hodie Champion Fashion sz M 62x57,Fashion,145882,1,145882,COMPLETED,2026-01-30T17:06:54.161076,2026-01-30,Friday,17,1,5,False
ORD-100240,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,18600,1,18600,COMPLETED,2026-01-30T18:58:54.161076,2026-01-30,Friday,18,1,5,False
ORD-100241,50423645,Cardigan rajut fashion,Fashion,67167,2,134334,COMPLETED,2026-01-30T16:22:54.161076,2026-01-30,Friday,16,1,5,False
ORD-100242,41725166,Kaos Art Vespa Vintage Fashion Retro Klasik Baju Abu-Abu,Fashion,58957,3,176871,COMPLETED,2026-01-30T15:05:54.161076,2026-01-30,Friday,15,1,5,False
ORD-100243,84353197,PRELOVED Fashion today by alice norin knit top,Fashion,22325,1,22325,COMPLETED,2026-01-31T19:53:54.161076,2026-01-31,Saturday,19,1,5,True
ORD-100244,47393802,Hodie Champion Fashion sz M 62x57,Fashion,112485,2,224970,COMPLETED,2026-01-31T17:01:54.161076,2026-01-31,Saturday,17,1,5,True
ORD-100245,95204375,[NETT] Fashion Today kemeja putih,Fashion,153656,1,153656,SHIPPED,2026-01-31T15:12:54.161076,2026-01-31,Saturday,15,1,5,True
ORD-100246,76903656,KEMEJA BIRU MAX FASHION TIPE OVERSIZE,Fashion,48098,3,144294,SHIPPED,2026-01-31T14:32:54.161076,2026-01-31,Saturday,14,1,5,True
ORD-100247,64383180,Batik keris fashion batik keris,Fashion,219357,2,438714,COMPLETED,2026-01-31T10:49:54.161076,2026-01-31,Saturday,10,1,5,True
ORD-100248,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,10506,1,10506,SHIPPED,2026-01-31T13:49:54.161076,2026-01-31,Saturday,13,1,5,True
ORD-100249,75900751,CARDIGAN RIB/CARDIGAN CROP/CARDIGAN RAJUT/CARDIGAN WAFER/CARDIGAN WAFFLE/BY GFS (GIRL FASHION STORY),Fashion,9662,2,19324,COMPLETED,2026-01-31T15:43:54.161076,2026-01-31,Saturday,15,1,5,True
ORD-100250,79673141,"[M] PLAY FASHION [B4-32] - (KAOS POLO / KAOS BERKERAH) (POLO SHIRT) SECOND, THRIFT, BEKAS, PRELOVED, USED - 0uZk2cvEbQYleWOh4XCw",Fashion,114423,3,343269,SHIPPED,2026-01-31T18:14:54.161076,2026-01-31,Saturday,18,1,5,True
ORD-100251,64383180,Batik keris fashion batik keris,Fashion,225091,1,225091,PROCESSED,2026-01-31T18:12:54.161076,2026-01-31,Saturday,18,1,5,True
ORD-100252,95204375,[NETT] Fashion Today kemeja putih,Fashion,135380,1,135380,SHIPPED,2026-01-31T15:49:54.161076,2026-01-31,Saturday,15,1,5,True
ORD-100253,1759904,Hoodie Off White Fashion,Fashion,213492,1,213492,COMPLETED,2026-01-31T13:38:54.161076,2026-01-31,Saturday,13,1,5,True
ORD-100254,88364831,Jaket parka army military green hijau m65 fashion guess,Fashion,184174,2,368348,COMPLETED,2026-01-31T16:59:54.161076,2026-01-31,Saturday,16,1,5,True
ORD-100255,31643621,"Bundling Kaos fashion volcom, insight, DC (3pcs)",Fashion,116612,2,233224,COMPLETED,2026-02-01T18:57:54.161076,2026-02-01,Sunday,18,2,5,True
ORD-100256,67661682,Blouse fashion,Fashion,53749,1,53749,COMPLETED,2026-02-01T21:28:54.161076,2026-02-01,Sunday,21,2,5,True
ORD-100257,88243349,(NO NEGO) FRAGILE tailored faux leather shirt jacket black structured office chic vintage officewear structured top korean fashion japanese style collared shirt fitted shirt blazer style black formal polyurethane shirt minimal chic,Fashion,37308,2,74616,COMPLETED,2026-02-01T15:24:54.161076,2026-02-01,Sunday,15,2,5,True
ORD-100258,82462371,crewneck fashion,Fashion,63789,1,63789,SHIPPED,2026-02-01T21:41:54.161076,2026-02-01,Sunday,21,2,5,True
